,country_name,year,country_code,literacy_rate_adult_female_of_females_ages_15_and_above,literacy_rate_adult_male_of_males_ages_15_and_above,literacy_rate_adult_total_of_people_ages_15_and_above,literacy_rate_youth_male_of_males_ages_1524,literacy_rate_youth_total_of_people_ages_1524,number_of_deaths_ages_1014_years,number_of_deaths_ages_1519_years,number_of_deaths_ages_2024_years,number_of_deaths_ages_59_years,number_of_infant_deaths,number_of_infant_deaths_female,number_of_infant_deaths_male,number_of_maternal_deaths,number_of_neonatal_deaths,number_of_stillbirths,total_alcohol_consumption_per_capita_female_liters_of_pure_alco,total_alcohol_consumption_per_capita_male_liters_of_pure_alcoho,tuberculosis_death_rate_per_100000_people,unemployment_female_of_female_labor_force,unemployment_male_of_male_labor_force,unemployment_total_of_total_labor_force,capital_health_expenditure_of_gdp,cause_of_death_by_communicable_diseases_and_maternal_prenatal_a,cause_of_death_by_injury_of_total,cause_of_death_by_noncommunicable_diseases_of_total,children_014_living_with_hiv,children_ages_014_newly_infected_with_hiv,condom_use_population_ages_1524_female_of_females_ages_1524,condom_use_population_ages_1524_male_of_males_ages_1524,consumption_of_iodized_salt_of_households,contraceptive_prevalence_any_methods_of_women_ages_1549,contraceptive_prevalence_modern_methods_of_women_ages_1549,current_health_expenditure_of_gdp,demand_for_family_planning_satisfied_by_any_methods_of_married_,demand_for_family_planning_satisfied_by_modern_methods_of_marri,diabetes_prevalence_of_population_ages_20_to_79,exclusive_breastfeeding_of_children_under_6_months,external_health_expenditure_of_current_health_expenditure,external_health_expenditure_channeled_through_government_of_ext,external_health_expenditure_per_capita_ppp_current_internationa,country_name_dawn,country_code,year,expenditureoneducationasoftotalgovernmentexpenditure,governmentexpenditureoneducationasofgdp,governmentexpenditureoneducationnotspecifiedbylevel_constantppp,governmentexpenditureoneducationnotspecifiedbylevel_constantusm,governmentexpenditureoneducation_pppmillions,governmentexpenditureoneducation_usmillions,governmentexpenditureoneducation_constantpppmillions,governmentexpenditureoneducation_constantusmillions,grossenrolmentratiofortertiaryeducation_adjustedgenderparityind,grossenrolmentratiofortertiaryeducation_bothsexes,grossenrolmentratiofortertiaryeducation_female,grossenrolmentratiofortertiaryeducation_male,grossenrolmentratio_postsecondarynontertiary_bothsexes,grossenrolmentratio_postsecondarynontertiary_female,grossenrolmentratio_postsecondarynontertiary_genderparityindexg,grossenrolmentratio_postsecondarynontertiary_male,grossenrolmentratio_secondary_bothsexes,grossenrolmentratio_secondary_female,grossenrolmentratio_secondary_genderparityindexgpi,grossenrolmentratio_secondary_male,initialgovernmentfundingperpreprimarystudentasapercentageofgdpp,initialgovernmentfundingperprimarystudentasapercentageofgdpperc,initialgovernmentfundingpersecondarystudentasapercentageofgdppe,initialgovernmentfundingpertertiarystudentasapercentageofgdpper,initialhouseholdfundingpersecondarystudentasapercentageofgdpper,initialhouseholdfundingpertertiarystudentasapercentageofgdpperc,percentageofenrolmentinpostsecondarynontertiaryeducationinpriva,percentageofenrolmentinsecondaryeducationinprivateinstitutions,percentageofenrolmentintertiaryeducationinprivateinstitutions,percentageofgraduatesfromscience_technology_engineeringandmathe,percentageofgraduatesfromprogrammesotherthanscience_technology_,percentageofgraduatesfromtertiaryeducationgraduatingfromagricul,percentageofgraduatesfromtertiaryeducationgraduatingfromartsand,percentageofgraduatesfromtertiaryeducationgraduatingfrombusines,percentageofgraduatesfromtertiaryeducationgraduatingfromeducati,percentageofgraduatesfromtertiaryeducationgraduatingfromenginee,percentageofgraduatesfromtertiaryeducationgraduatingfromhealtha,percentageofgraduatesfromtertiaryeducationgraduatingfrominforma,percentageofgraduatesfromtertiaryeducationgraduatingfromnatural,percentageofgraduatesfromtertiaryeducationgraduatingfromservice,percentageofgraduatesfromtertiaryeducationgraduatingfromsocials,percentageofgraduatesfromtertiaryeducationgraduatingfromprogram,percentageoftotalaidtoeducationallocatedtoleastdevelopedcountri
36,Algeria,2009,DZA,0,0,0,0,0,1284,2112,2751,1383,20165,9225,10940,990,15414,10906,0,0,8.4,18.08600044,8.562999725,10.15999985,0,0,0,0,200,100,0,0,0,0,0,5.35939837,0,0,0,0,0.03163677,59.1674237,0.2084544,Algeria,DZA,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.30172,29.90938,35.32708,24.66836,0.0,0.0,0.0,0.0,92.87783,93.40462,1.01119,92.37093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13448,0.0,24.01219,74.90022,1.59457,23.22427,28.13327,1.25034,12.78627,4.45498,3.57793,7.64799,0.25511,15.98768,1.08759,0.0
37,Algeria,2010,DZA,0,0,0,0,0,1205,2027,2690,1347,20361,9313,11048,1000,15477,10796,0.18,1.12,8.5,19.09000015,8.105999947,9.960000038,0,16.8,10.6,72.6,200,100,0,0,0,0,0,5.11716986,0,0,8.5,0,0.02819294,54.33526012,0.18257575,Algeria,DZA,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.30741,29.88943,35.42107,24.53242,0.0,0.0,0.0,0.0,96.93728,98.69296,1.03617,95.24823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07714,0.0,29.10561,70.89439,2.16619,18.964,25.0068,2.05985,14.9361,4.76284,4.47735,9.69216,1.50216,16.43255,0.0,0.0
38,Algeria,2011,DZA,0,0,0,0,0,1136,1937,2644,1328,20596,9419,11177,1100,15703,10693,0,0,8,17.14100075,8.402000427,9.960000038,0,0,0,0,500,100,0,0,0,0,0,5.26748085,0,0,0,0,0.01223205,63.82978723,0.08406068,Algeria,DZA,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31115,31.21409,37.07264,25.53731,0.0,0.0,0.0,0.0,99.61435,101.54452,1.03872,97.75898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2714,0.0,26.11731,72.18274,1.63185,23.86494,23.00514,1.83134,14.41382,3.46607,3.87127,7.83222,0.37356,18.00984,1.69995,0.0
39,Algeria,2012,DZA,0,0,0,0,0,1083,1852,2628,1335,20877,9564,11313,1100,15961,10615,0,0,8,17.00699997,9.569999695,10.97000027,0,0,0,0,500,100,0,0,0,55.9,48,6.00050974,0,77.2,0,0,0.03199561,67.4789835,0.25884983,Algeria,DZA,2012.0,0.0,0.0,562.28665,196.87735,0.0,0.0,0.0,0.0,1.32484,32.20153,38.56113,26.03504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Algeria,2013,DZA,0,0,0,0,0,1044,1768,2615,1363,21189,9723,11466,1100,15952,10441,0,0,7.4,16.27099991,8.284999847,9.819999695,0,0,0,0,500,100,0,0,81.5,57.1,49.5,6.03576279,0,77.2,0,25.4,0.01962934,43.18574359,0.16378197,Algeria,DZA,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33655,33.89099,40.87643,27.1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Algeria,2014,DZA,0,0,0,0,0,1022,1689,2582,1401,21477,9821,11656,1100,15574,10195,0,0,7.9,15.63500023,8.986000061,10.20699978,0,0,0,0,500,100,0,0,0,0,0,6.54721403,0,0,0,0,0.0350705,69.24289015,0.32895356,Algeria,DZA,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34682,34.48182,41.85668,27.33998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Algeria,2015,DZA,0,0,0,0,0,1022,1622,2517,1435,21655,9888,11767,1200,15251,9898,0.25,1.61,8.1,16.67499924,9.987999916,11.20600033,0.01103354,15.3,9.6,75,500,200,0,0,0,0,0,6.97849178,0,0,0,0,0.02701879,57.75607936,0.27738208,Algeria,DZA,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3609,36.78132,45.04758,28.78973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.21939,66.62892,1.64667,23.10169,20.52349,1.89084,17.22806,3.6042,2.84877,11.14256,1.90995,13.95208,2.15168,0.0
43,Algeria,2016,DZA,0,0,0,0,0,1048,1570,2419,1465,21618,9854,11764,1200,15430,9765,0,0,7.7,18.62999916,8.347999573,10.20199966,0,14.8,9.5,75.7,1000,200,0,0,0,0,0,6.60778189,0,0,0,0,0.02446262,31.10614342,0.24305472,Algeria,DZA,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40208,42.62885,53.59891,32.04778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.06931,66.62658,1.35872,23.11815,21.39954,2.35634,16.70208,4.03138,2.52256,11.84467,0.17935,14.1831,2.30412,0.0
44,Algeria,2017,DZA,0,0,0,0,0,1094,1533,2289,1490,21343,9699,11644,1200,15965,9750,0,0,7.6,21.11400032,10.02099991,11.99600029,0,0,0,0,1000,200,0,0,0,0,0,6.38032866,0,0,0,0,0.02892197,24.47327825,0.28062069,Algeria,DZA,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32898,47.64683,57.24471,38.41262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Algeria,2018,DZA,75.32296753,87.42295837,81.40783691,97.59406281,97.4265213,1153,1520,2148,1506,20875,9489,11386,0,16407,9768,0.25,1.63,7.6,21.05800056,9.925999641,11.88199997,0,0,0,0,1000,200,0,0,0,0,0,6.2184267,0,0,0,0,0.02695344,23.47612305,0.25948596,Algeria,DZA,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39722,51.36567,64.42081,38.8317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.23498,63.4284,1.33461,20.77359,19.73374,2.86653,22.0398,3.63401,2.62534,9.56984,0.22486,14.86106,2.33662,0.0
46,Algeria,2019,DZA,0,0,0,0,0,1213,1538,2017,1512,20237,9199,11038,0,16484,9674,0,0,6.6,21.07999992,9.697999954,11.70400047,0,0,0,0,1000,200,0,0,0,0,0,0,0,0,6.7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Algeria,2020,DZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.45100021,9.609000206,11.52499962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Andorra,2005,AND,0,0,0,0,0,1,2,3,1,4,2,2,0,2,2,6.2,19.18,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5754261,0,0,0,0,0,0,0,Andorra,AND,2005.0,0.0,1.64497,0.0,14.35062,0.0,51.97949,0.0,53.33542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.24333,7.66523,7.15796,14.72799,0.0,0.0,0.0,4.12095,0.0,34.92063,65.07937,0.0,0.0,44.44444,0.0,0.0,20.63492,34.92063,0.0,0.0,0.0,0.0,0.0
49,Andorra,2006,AND,0,0,0,0,0,1,2,3,1,4,2,2,0,2,2,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93509436,0,0,0,0,0,0,0,Andorra,AND,2006.0,0.0,2.2449,0.0,21.09507,0.0,77.59353,0.0,76.28715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.12626,9.97317,10.16883,30.05167,0.0,0.0,0.0,3.69503,0.0,38.09524,61.90476,0.0,0.0,35.71429,0.0,0.0,26.19048,38.09524,0.0,0.0,0.0,0.0,0.0
50,Andorra,2007,AND,0,0,0,0,0,1,2,3,1,4,2,2,0,2,2,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9255476,0,0,0,0,0,0,0,Andorra,AND,2007.0,0.0,2.10469,0.0,17.87616,0.0,83.19016,0.0,72.63363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.19322,10.07928,11.23103,0.0,0.0,0.0,0.0,3.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Andorra,2008,AND,0,0,0,0,0,1,1,3,1,4,2,2,0,2,2,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80598593,0,0,0,0,0,0,0,Andorra,AND,2008.0,0.0,2.87393,0.0,0.0,0.0,117.41813,0.0,93.66654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67463,0.0,23.80952,76.19048,0.0,0.0,35.71429,0.0,0.0,35.71429,23.80952,0.0,0.0,4.7619,0.0,0.0
52,Andorra,2009,AND,0,0,0,0,0,1,1,2,0,4,2,2,0,2,2,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.20233727,0,0,0,0,0,0,0,Andorra,AND,2009.0,0.0,3.14292,0.0,29.30441,0.0,115.48386,0.0,97.00164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.13013,15.64778,17.7208,0.0,0.0,0.0,0.0,2.37609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Andorra,2010,AND,0,0,0,0,0,1,1,2,0,3,1,2,0,2,2,5.3,17.13,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64963865,0,0,6.6,0,0,0,0,Andorra,AND,2010.0,0.0,2.97663,0.0,27.61342,0.0,102.69286,0.0,90.05498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.23188,16.63271,12.96479,0.0,0.0,0.0,0.0,2.04484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Andorra,2011,AND,0,0,0,0,0,1,1,2,0,3,1,2,0,2,2,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24652863,0,0,0,0,0,0,0,Andorra,AND,2011.0,0.0,2.98706,0.0,27.55919,0.0,108.40643,0.0,90.36308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.20013,16.90527,12.84761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Andorra,2012,AND,0,0,0,0,0,0,1,2,0,3,1,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10150337,0,0,0,0,0,0,0,Andorra,AND,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49525,0.0,7.31707,92.68293,0.0,3.65854,41.46341,12.19512,0.0,26.82927,7.31707,0.0,0.0,8.53659,0.0,0.0
56,Andorra,2013,AND,0,0,0,0,0,0,1,2,0,3,1,2,0,1,2,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98780346,0,0,0,0,0,0,0,Andorra,AND,2013.0,0.0,2.50616,0.0,6.82177,0.0,80.03936,0.0,69.48799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.20776,15.99547,16.83229,17.2665,0.0,0.0,0.0,2.40623,5.20446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Andorra,2014,AND,0,0,0,0,0,0,1,2,0,2,1,1,0,1,2,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97912455,0,0,0,0,0,0,0,Andorra,AND,2014.0,0.0,3.07421,0.0,32.60434,0.0,100.58216,0.0,87.37289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.71155,13.35293,11.56205,29.7088,0.0,0.0,0.0,2.17643,6.2249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Andorra,2015,AND,0,0,0,0,0,0,1,2,0,2,1,1,0,1,2,5.19,17.16,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23245335,0,0,0,0,0,0,0,Andorra,AND,2015.0,19.4891,3.28035,0.0,32.39037,0.0,91.51744,0.0,94.56874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.89631,13.56687,14.5061,27.96449,0.0,0.0,0.0,2.84414,10.97804,2.12766,97.87234,0.0,4.25532,40.42553,17.02128,2.12766,31.91489,0.0,0.0,2.12766,2.12766,0.0,0.0
59,Andorra,2016,AND,0,0,0,0,0,0,1,2,0,2,1,1,0,1,1,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34349346,0,0,0,0,0,0,0,Andorra,AND,2016.0,19.22652,3.23707,0.0,34.55117,0.0,93.76756,0.0,96.78304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.58987,12.66617,13.55421,26.91738,0.0,0.0,0.0,2.77966,10.94891,5.55556,94.44444,0.0,4.16667,37.5,20.83333,4.16667,31.94444,1.38889,0.0,0.0,0.0,0.0,0.0
60,Andorra,2017,AND,0,0,0,0,0,0,1,2,0,2,1,1,0,1,1,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54431868,0,0,0,0,0,0,0,Andorra,AND,2017.0,18.95694,3.21709,0.0,34.1629,0.0,96.51866,0.0,96.51866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.03948,12.81188,13.65677,23.8279,0.0,0.0,0.0,2.82725,13.05085,3.52941,96.47059,0.0,2.35294,57.64706,15.29412,1.17647,20.0,2.35294,0.0,0.0,1.17647,0.0,0.0
61,Andorra,2018,AND,0,0,0,0,0,0,1,2,0,2,1,1,0,1,1,5.19,17.17,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71033096,0,0,0,0,0,0,0,Andorra,AND,2018.0,19.32306,3.24672,0.0,35.16251,0.0,104.48977,0.0,98.9551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.48318,12.38257,14.01978,22.42228,0.0,0.0,0.0,3.05783,10.0159,13.46154,86.53846,0.0,9.61538,32.69231,18.26923,12.5,25.96154,0.96154,0.0,0.0,0.0,0.0,0.0
62,Andorra,2019,AND,0,0,0,0,0,0,1,2,0,2,1,1,0,1,1,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,0,0,0,0,Andorra,AND,2019.0,0.0,3.15162,0.0,36.02839,0.0,99.4038,0.0,97.83273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.54291,12.12159,13.50549,16.20762,0.0,0.0,0.0,3.04357,6.47709,13.58025,86.41975,0.0,2.46914,32.09877,18.51852,11.11111,33.33333,2.46914,0.0,0.0,0.0,0.0,0.0
63,Andorra,2020,AND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Angola,2005,AGO,0,0,0,0,0,5572,9327,11420,14598,90374,40903,49471,4800,40414,25531,2.15,7.81,67,2.851999998,4.729000092,3.799999952,0,0,0,0,16000,4900,0,0,0,0,0,2.85219526,0,0,0,0,3.03782797,5.26504298,3.94683123,Angola,AGO,2005.0,7.99235,2.12011,0.0,0.0,1984.54892,783.82404,2547.58852,1427.24474,0.0,2.43892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.83172,0.0,0.0,0.0,0.0,33.22887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,Angola,2006,AGO,0,0,0,0,0,5506,9256,11420,14210,88615,39985,48630,4500,40110,25484,0,0,50,2.746000051,4.663000107,3.711999893,0,0,0,0,17000,5100,0,0,0,0,0,2.68553543,0,0,0,0,5.85646009,1.691587374,7.94073629,Angola,AGO,2006.0,7.45479,2.28146,119.43209,66.90987,2454.28177,1195.05127,3058.04727,1713.22089,0.0,2.37982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.14674,0.0,0.0,0.0,0.0,33.9282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Angola,2007,AGO,0,0,0,0,0,5434,9166,11408,13814,86550,38971,47579,4300,39809,25469,0,0,77,2.72300005,4.539000034,3.637000084,0,0,0,0,19000,5400,0,0,0,0,0,2.97439122,0,0,0,0,2.69763899,14.73736619,4.57137966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Angola,2008,AGO,0,0,0,0,0,5353,9047,11361,13377,84107,37756,46351,4000,39490,25582,0,0,64,2.710000038,4.504000187,3.611999989,0,0,0,0,21000,5700,0,0,0,0,0,3.32290339,0,0,0,0,2.4888041,20.9133813,5.14515162,Angola,AGO,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.28946,18.48255,0.76563,24.14043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.92931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,Angola,2009,AGO,0,0,0,0,0,5279,8931,11304,12953,81618,36602,45016,3700,39122,25660,0,0,84,2.845000029,4.711999893,3.782000065,0,0,0,0,23000,5900,0,0,0,17.7,0,3.84260798,0,0,0,0,3.82744408,23.38225775,8.96088123,Angola,AGO,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.69255,19.60906,0.75933,25.82407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.22761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,Angola,2010,AGO,0,0,0,0,0,5210,8816,11224,12514,79043,35347,43696,3500,38656,25603,3.69,12.92,68,10.92199993,7.947999954,9.430000305,0,68.7,8.2,23.2,24000,6000,0,0,0,0,0,2.69509959,0,0,3.5,0,3.24644589,33.25638233,5.45119524,Angola,AGO,2010.0,8.68477,3.42132,0.0,0.0,5264.40905,2867.05001,6146.96645,3443.73726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25922,21.26446,0.67871,31.33055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.58419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,Angola,2011,AGO,0,0,0,0,0,5133,8673,11094,12101,76308,34006,42302,3300,38148,25525,0,0,74,7.717999935,7.007999897,7.361999989,0,0,0,0,26000,6400,0,0,0,0,0,2.64560771,0,0,0,0,2.8612268,24.19208614,4.80401993,Angola,AGO,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36925,6.1303,3.32261,8.99838,0.0,0.0,0.0,0.0,26.48254,20.7207,0.64081,32.33523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.97955,44.23101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Angola,2012,AGO,0,0,0,0,0,5073,8548,10967,11729,73627,32708,40919,3100,37635,25415,0,0,61,7.788000107,6.971000195,7.379000187,0,0,0,0,28000,6400,0,0,0,0,0,2.39574957,0,0,0,0,2.17543125,14.36108289,3.52969861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Angola,2013,AGO,0,0,0,0,0,5035,8460,10864,11420,71229,31583,39646,3100,37255,25444,0,0,54,7.771999836,7.028999805,7.400000095,0,0,0,0,29000,5900,0,0,0,0,0,2.73282671,0,0,0,0,2.56596041,22.24199689,4.89490032,Angola,AGO,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79661,8.83833,7.84724,9.8508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.68638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Angola,2014,AGO,53.4072113,79.97415161,66.03011322,84.86238098,77.43112946,5016,8408,10788,11148,69089,30617,38472,3000,36745,25392,0,0,61,7.718999863,6.941999912,7.330999851,0,0,0,0,29000,5400,0,0,0,0,0,2.43412876,0,0,0,0,3.1701467,41.93404709,5.55533123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Angola,2015,AGO,0,0,0,0,0,5020,8405,10753,10914,67296,29776,37520,3000,36317,25458,3.58,12.64,56,7.681000233,6.882999897,7.282000065,0,63.4,9.4,27.2,30000,5500,0,0,0,0,0,2.60579467,0,24.25633,0,0,2.67032242,28.00027516,4.93803644,Angola,AGO,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78541,8.40094,7.40054,9.42249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.12878,12.01046,87.98954,0.61836,1.02267,28.48422,33.08229,4.56635,11.04329,4.74076,2.70335,0.52323,13.21547,0.0,0.0
75,Angola,2016,AGO,0,0,0,0,0,5050,8442,10757,10757,65936,29167,36769,3000,35974,25538,0,0,57,7.563000202,6.881999969,7.22300005,0,63.4,9.2,27.4,31000,5800,0,0,82.4,13.7,12.5,2.71314979,26.4,24.3,0,37.4,3.64164376,29.79973726,6.67606974,Angola,AGO,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82566,9.33626,8.45325,10.23823,0.0,0.0,0.0,0.0,50.67148,39.74183,0.64334,61.77439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.46779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
